fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg
d41937647eae9a34,Reza Nasri,,0,1,0,71,205,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5f23eaf9e9c34667,Priya Sharma,The Catwoman,5,2,0,61,115,59,Orthodox,34,1.33,0.16,3.2,0.4,0.0,0.0,0.55,0.0
e9e7e1c8ff289e1b,Humberto Brown Morrison,,4,6,0,70,145,,,41,1.71,0.5,2.19,0.62,1.43,0.25,0.0,0.0
9e91d7fd2720e241,Ryo Kawamura,,18,9,4,71,205,,Orthodox,44,0.6,0.16,3.93,0.39,0.0,0.0,0.06,0.0
668222c99c5c311d,Matt Lucas,Luke Duke,15,3,0,73,205,,,52,1.27,0.48,3.93,0.4,1.0,0.1,0.0,0.0
e6b233a007cb06c4,Reynaldo Trujillo,The Truth,21,19,0,69,155,,,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d156513a19acf856,Sam Alvey,Smile'N,33,18,,74,185,75,Southpaw,39,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1
9de7c97e1c0d7927,Masanori Tonooka,,1,2,0,68,185,,Orthodox,52,0.16,0.05,1.09,0.36,0.0,0.0,0.0,0.0
ec7f7263bf36579b,Rico DiSciullo,,9,2,,68,135,,Orthodox,39,1.71,0.33,4.41,0.56,0.0,0.0,0.0,0.0
c3e2eca94b2320bc,Katsuaki Furuki,,1,1,0,72,168,,,45,0.27,0.1,2.67,0.39,0.0,0.0,0.0,3.0
7a47e068f8017019,Val Woodburn,The Animal,7,2,0,68,170,74,Orthodox,32,1.6,0.35,4.93,0.36,1.92,1.0,0.5,0.0
b8e2f10efb6eca85,Carter Williams,The Beast,4,5,0,73,265,,Orthodox,45,1.55,0.36,2.32,0.58,2.9,0.33,1.0,0.0
9ba2226646046b63,Frankie Saenz,,13,7,0,66,135,66,Orthodox,45,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1
83c6c3e0f8bde8ee,Cory Walmsley,Hardcore,8,2,0,72,205,,Orthodox,,0.79,1.0,1.18,0.5,0.0,0.0,0.0,0.0
ef927e4fe2117ab8,Deividas Taurosevicius,,17,5,0,69,145,68,Southpaw,48,2.13,0.43,1.82,0.59,2.0,0.28,0.5,0.3
a76c07e8e4c76e9a,Rose Conceicao,,7,1,0,55,115,65,Orthodox,28,3.07,0.28,6.73,0.6,0.0,0.0,0.0,0.0
b8dc5fbf8338adc5,Isi Fitikefu,Doxz,6,0,0,70,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b57edace7b647f07,Matt Hobar,The Crowbar,9,3,0,70,135,70,Southpaw,39,3.23,0.42,4.27,0.52,3.66,0.44,0.5,0.0
05fa626cb33d15b8,Andrea Lee,KGB,13,11,0,66,125,69,Orthodox,37,4.62,0.45,3.91,0.61,1.65,0.52,0.53,0.6
6751b11102b6adfe,Albert Tadevosyan,Albeezy,13,3,1,,170,,,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810d8d2dd557cf9,Soichi Nishida,,5,10,1,71,320,,Orthodox,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e64b96c07d7ce999,Li Jingliang,The Leech,19,9,0,72,170,71,Orthodox,37,4.46,0.42,3.95,0.56,1.19,0.41,0.6,0.0
21f2974fd08085e3,Saeed Hosseini,,0,1,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408865b4e65e374,Maria Silva,Viuva Negra,8,1,0,63,115,64,Orthodox,30,3.0,0.57,1.13,0.62,2.0,1.0,0.55,0.5
8d4943a9ce9f521b,Artenus Young,,10,12,0,,205,,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b05086131c6f5dc5,Derek Downey,,11,4,0,73,185,,Orthodox,45,0.32,1.0,3.36,0.12,2.4,0.16,0.0,0.0
df85d6ec3493d120,Joe Moreira,,2,2,0,71,195,,Southpaw,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918d9d89d4d52acc,Anthony Torres,The Crush,5,3,0,68,170,,Orthodox,47,3.54,0.48,7.52,0.45,0.0,0.0,1.0,2.2
4e0692ad070976e4,Lyman Good,Cyborg,21,6,,72,170,74,Orthodox,40,5.34,0.48,4.01,0.63,0.27,1.0,0.75,0.0
45230be0641f3f53,Leonardo Morales,Chimy,6,2,0,68,135,,Southpaw,33,2.05,0.47,2.05,0.58,0.0,0.0,0.62,0.0
6e7c758f5cdec01a,Paddy Holohan,The Hooligan,12,2,1,70,125,69,Orthodox,37,2.13,0.46,2.81,0.46,2.88,0.47,0.71,1.3
adccbc19b22e19af,SeungGuk Choi,,7,3,0,66,125,64,Orthodox,29,2.69,0.42,2.69,0.65,1.02,0.27,0.74,0.0
41e77dc504a192c6,Chris Condo,,0,1,0,72,335,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6015889f50075d2,David Barrios,,4,8,0,66,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22ee260735da0d58,Richard Crunkilton,Cleat,19,4,0,67,155,,Orthodox,46,1.72,0.41,1.45,0.58,4.08,0.61,0.65,1.3
882b3f5a0774d575,Thanh Le,,6,1,0,69,145,74,Orthodox,40,1.97,0.4,1.82,0.7,0.0,0.0,1.0,0.0
e26882820f9e8df5,Mike Lullo,,8,3,0,68,145,,Orthodox,46,2.48,0.36,4.84,0.4,1.18,0.11,0.0,0.6
bad8be5827ea1bf1,Chris Heatherly,Stump,9,4,,69,155,,Orthodox,38,1.08,0.45,2.67,0.52,3.39,0.5,1.0,0.7
140567899d98978a,Robelis Despaigne,The Big Boy,5,2,0,79,265,84,Orthodox,37,2.11,0.59,2.54,0.46,0.0,0.0,0.5,0.0
749685d24e2cac50,Remco Pardoel,Grizzly,9,6,,75,260,,Southpaw,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6224e8d0a34264eb,Edward Faaloloto,,2,5,0,,155,70,Orthodox,41,2.28,0.32,6.25,0.44,1.01,0.25,0.33,0.0
99bcdf5eac39898f,Jordan Johnson,,10,0,0,74,205,79,Orthodox,37,3.45,0.47,2.64,0.53,3.25,0.42,1.0,1.2
fef3d17e27e916e7,Antonio Carvalho,Pato,15,6,0,69,145,70,Orthodox,46,3.03,0.29,3.62,0.64,0.0,0.0,1.0,0.0
9f5609dba6584ab2,Regina Tarin,Kill Bill,7,0,0,67,135,66,Southpaw,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a314687f372b2cec,Carl Malenko,,6,4,0,71,200,,Orthodox,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a6c4709ebc5499a,Kaushik Saikumar,The Pride of Chennai,5,1,0,70,135,71,Orthodox,28,0.81,0.28,5.35,0.41,0.0,0.0,0.33,1.2
67f272324a030d00,Misha Cirkunov,,15,9,0,75,205,77,Orthodox,39,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7
83b00f7597e5ac83,Juan Adams,The Kraken,5,3,0,77,265,80,Orthodox,34,7.09,0.55,4.06,0.34,0.91,0.66,0.57,0.0
8d3b4a630b1bf1e6,Rafael Pergentino,,5,1,0,73,205,76,Orthodox,24,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
bf97ad31eae89429,Deshaun Johnson,,6,9,0,,167,,,55,2.27,0.41,6.67,0.43,0.0,0.0,0.0,0.0
2b6fc1c02736833d,Umar Nurmagomedov,,20,1,0,68,135,69,Orthodox,30,3.86,0.56,1.86,0.61,4.03,0.46,0.79,0.2
d7fe8c6b7d2872e5,Brendon Marotte,The Kid,8,3,0,69,145,70,Orthodox,30,0.41,0.5,5.7,0.28,0.0,0.0,0.0,0.0
c9587d81e1d33925,Jerome Rivera,Renegade,10,6,0,70,125,72,Southpaw,30,3.21,0.33,2.6,0.51,0.0,0.0,0.4,0.0
72db2a14ffa73ece,Mateusz Gamrot,Gamer,25,4,,70,155,70,Southpaw,35,3.29,0.51,2.96,0.59,5.15,0.37,0.83,0.1
c0c36a5b3d5bbdd5,Mike Stumpf,,11,4,0,70,170,,,39,3.34,0.43,8.85,0.47,1.59,0.25,0.33,0.8
a0e75f4a13eb73f1,Megan Anderson,,11,5,0,72,145,72,Orthodox,36,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5
a67f5afa8d6a1b80,Ryan Spann,Superman,23,11,0,77,205,79,Orthodox,34,3.19,0.39,4.14,0.43,1.3,0.34,0.52,1.8
2eeaefbfc7f9fcff,Lina Lansberg,Elbow Queen,10,8,0,67,135,65,Orthodox,43,2.69,0.55,3.87,0.44,0.52,0.27,0.47,0.1
6291decf7f3b6608,James Wade,,4,11,0,70,205,,,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d436f5d55156a521,Murtazali Magomedov,The Highlight,10,0,0,69,145,70,Orthodox,26,5.57,0.4,1.86,0.84,0.0,0.0,0.0,0.0
5e7a28f20927d64a,Kazuo Misaki,Hitman,25,11,,68,183,,Orthodox,49,2.85,0.4,2.74,0.63,0.72,0.38,0.51,0.6
90e0985df05e51bc,Ray Rodriguez,The Judge,16,8,0,67,135,70,Orthodox,38,0.9,0.27,3.89,0.4,1.42,0.5,0.44,0.0
6d4b63c767106d3a,Vicente Luque,The Silent Assassin,23,12,1,71,185,75,Orthodox,34,4.83,0.51,5.3,0.51,0.9,0.48,0.6,0.7
762572d67204fadb,YeDam Seo,,7,4,0,63,115,63,Orthodox,33,1.07,0.27,2.4,0.58,0.5,0.2,0.42,0.0
265589bdd93e7ce5,Lodune Sincaid,,15,9,0,69,185,,Orthodox,52,2.72,0.42,6.17,0.57,0.0,0.0,0.75,0.0
84f727cf0166d6f2,Jose Johnson,Zhakwarius,16,10,0,72,125,71,Orthodox,30,2.27,0.57,1.61,0.53,0.69,0.6,0.41,0.7
5f179af5fffeb9f6,Cortney Casey,Cast Iron,10,10,0,67,125,67,Orthodox,38,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5
4e30f2761b6bd3b5,Jose Montanha,,6,1,0,,265,,,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19a8cce18a1cef9e,James Head,,9,4,0,73,170,73,Orthodox,42,2.75,0.48,3.11,0.49,0.41,1.0,0.66,0.8
7aabd61419f747d1,Tommy Petersen,,2,3,0,,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04f0471f221db717,Victor Jones,,1,3,0,,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ebf298f8ac7e232b,David Blanco,,2,0,0,67,145,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078de7181a19142,James Wallace,Jesse,5,2,0,70,155,69,Orthodox,33,0.52,0.28,3.41,0.35,0.0,0.0,0.0,0.0
c482c8605455a213,Junior Albini,Baby,14,6,0,75,264,74,Orthodox,34,3.98,0.51,6.08,0.52,1.54,0.37,1.0,0.0
ad3f53c454cbbead,Josh Barnett,The Warmaster,35,8,0,75,250,78,Orthodox,48,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4
52b6bf4528130e86,Shem Rock,,12,2,1,71,155,73,Southpaw,32,2.93,0.42,3.4,0.56,1.0,0.11,0.8,0.0
ceee5dd37253199a,Ryan Diaz,,13,14,0,,145,,,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6291ac0a3726732f,Pete Williams,El Duro,12,6,0,75,235,,Orthodox,50,0.61,0.62,2.77,0.4,1.84,0.4,0.16,0.9
4d3b08ab127c7585,Jose Augusto,Gugu,6,2,,75,251,,,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2d1d3d144fed708,Ray Sloan,,8,1,0,73,205,,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2d5072048b825b1,Goldman Butler,,1,4,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610caee730f9b89e,Kali Robbins,Pop Tart,6,3,0,63,115,63,Orthodox,41,3.73,0.46,9.4,0.44,2.0,0.33,0.0,0.0
52d92050a046bc17,Crosley Gracie,,2,2,0,69,190,,Orthodox,46,1.69,0.37,1.54,0.6,3.46,0.85,0.5,0.6
8b9197746bd3e005,Alex Huddleston,The Shaved Gorilla,6,2,0,79,254,,,39,2.47,0.42,2.59,0.67,0.0,0.0,0.0,0.9
babc6b5745335f18,Lyle Beerbohm,Fancy Pants,24,3,0,70,155,,Southpaw,47,1.98,0.55,1.61,0.54,2.1,0.23,0.64,0.3
f0feeb2192937424,Angela Hill,Overkill,18,16,0,63,115,64,Orthodox,41,5.37,0.5,5.02,0.6,0.75,0.3,0.72,0.1
d2b1c1317a39f6c6,Satoshi Honma,,4,6,3,73,205,,Orthodox,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0313bf497de9c470,Igor Borisov,,1,1,0,72,235,,Orthodox,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d317a5e2b3f88c5f,Warlley Alves,,15,8,0,71,185,72,Orthodox,35,3.04,0.48,3.95,0.5,1.22,0.5,0.62,0.8
a78f7a9135eb6249,Terrance Saeteurn,Wrong Turn,8,2,0,66,125,67,Orthodox,30,3.82,0.4,3.82,0.52,0.0,0.0,0.0,0.0
43292ecf0e72c143,Georgi Karakhanyan,Insane,26,7,1,68,145,,,40,4.49,0.39,5.0,0.54,1.41,0.5,0.33,1.9
3a314d9fa7c6825d,Douglas Silva de Andrade,D Silva,29,6,,67,145,68,Orthodox,40,3.54,0.38,3.93,0.57,0.55,0.42,0.72,0.2
7bc96507e4b38d3b,Cody Donovan,Donnybrook,8,5,0,75,205,74,Orthodox,45,5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7
e3964ece586e0635,Jacqueline Cavalcanti,,10,1,0,68,135,70,Orthodox,28,5.65,0.46,3.17,0.68,0.0,0.0,0.88,0.0
e0c6edcb5b5d0b90,Chepe Mariscal,Machine Gun,18,7,,67,145,69,Orthodox,33,4.14,0.55,2.66,0.52,2.34,0.39,0.59,0.2
7b143a54451263d9,Paul Sass,,14,2,0,72,155,73,Orthodox,37,0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4
7478b7f959ba61f5,Elijah Smith,Swift,9,1,0,69,135,71,Orthodox,23,4.45,0.47,3.4,0.47,3.51,0.53,0.57,0.9
03f982ca3735070c,Walt Harris,The Big Ticket,13,10,,77,250,77,Southpaw,42,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1
37d5b176d438d2a5,Karl Roberson,Baby K,9,6,0,73,205,74,Southpaw,35,2.57,0.51,2.42,0.57,0.72,0.4,0.4,0.5
ec13c393d029297d,Kaue Fernandes,,11,2,0,69,155,73,Orthodox,30,4.28,0.55,1.42,0.62,1.18,1.0,0.76,0.0
4ba8d454f762005d,Zak Cummings,,25,7,0,72,205,75,Southpaw,41,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6
9d83f6da776ff7d6,Roman Kopylov,,14,5,0,72,185,75,Southpaw,33,4.59,0.5,5.18,0.52,1.14,0.47,0.88,0.0
ca36633b80be4a78,Kaynan Kruschewsky,Bahia,15,3,,72,155,73,Orthodox,34,5.67,0.5,5.71,0.46,2.74,1.0,0.75,2.1
c268b2cfebccf652,John Lineker,Hands of Stone,31,9,0,63,135,67,Orthodox,35,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6
583ee11abddfc581,Nate Landwehr,The Train,18,7,0,69,145,72,Orthodox,37,5.63,0.45,5.83,0.52,0.76,0.41,0.71,0.8
8a70ceb3edbe757b,Andrew Craig,Highlight,9,4,0,73,170,76,Orthodox,40,2.39,0.4,3.01,0.5,0.53,0.37,0.72,0.0
2bcc39af95d6f2e8,John Devine,,6,4,0,,,,,48,1.52,0.18,2.28,0.57,0.0,0.0,0.0,0.0
8b27d25ce0221d60,Junye Gao,,19,12,0,,125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6104730621ff318d,Karla Benitez,,14,11,,63,113,,,47,0.0,0.0,2.4,0.57,0.0,0.0,1.0,0.0
d562b12b8fe88336,JJ Ambrose,,28,7,,70,170,,Orthodox,39,3.16,0.69,6.32,0.33,0.0,0.0,0.5,0.0
a95a0504fd73bd3e,Blake Bowman,,2,6,0,74,170,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0505e27a5d00704a,DongHyun Seo,Pinnacle,7,3,1,67,145,67,Orthodox,35,4.91,0.63,3.35,0.41,0.0,0.0,0.0,0.0
09224b76d27007ee,Phillip Latu,The Doctor,6,2,0,75,205,76,Orthodox,35,3.4,0.51,7.07,0.31,0.0,0.0,1.0,0.0
d247691a6c0e9034,Cub Swanson,,30,14,0,68,145,70,Orthodox,42,4.79,0.51,4.0,0.59,1.01,0.5,0.63,0.4
dab0e6cb8c932162,Anthony Morrison,Cheesesteak,20,12,,67,145,,Orthodox,41,1.7,0.33,0.49,0.8,0.0,0.0,0.5,0.0
1ff9589f9065a9ed,Frank Mir,,18,11,0,75,264,79,Southpaw,46,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0
b19fc66613dc75b9,Chris Brennan,The Westside Strangler,21,13,1,68,170,,Orthodox,54,0.6,0.4,0.97,0.5,0.0,0.0,0.25,2.1
9e8e5c529057fe60,Jonatas Novaes,,13,5,0,71,170,,,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2b12c3f3d60ff69,Alex Garcia,The Dominican Nightmare,15,6,0,69,170,72,Orthodox,38,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1
c6e6926a81adcd00,Adriano Santos,,0,1,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18524b46c570730b,Mark Hall,,5,6,0,72,190,,Orthodox,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba280572acfba13f,Matt Mitrione,,12,5,0,75,265,82,Switch,47,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7
008c6e1a25751575,Wesley Little,,4,8,0,76,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3bb2dc8e87b10a46,David Zawada,Sagat,17,7,0,72,170,75,Orthodox,35,3.84,0.41,4.54,0.55,0.97,0.33,0.57,1.7
79cbdf233e5e0496,Eric Schwartz,,2,0,0,,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902ec2cc48c8ae8a,Julian Erosa,Juicy J,31,13,0,73,145,74,Southpaw,36,6.21,0.48,6.27,0.48,1.78,0.43,0.61,0.7
286e1d61fb315355,Zhang Zhenyang,,7,2,0,,155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e94085e821bd81de,Sam Hughes,Sampage,11,6,0,65,115,64,Orthodox,33,4.34,0.46,4.44,0.58,1.23,0.35,0.6,0.2
760a55d5b6098cbe,Carlos Candelario,The Cannon,8,3,0,68,125,68,Southpaw,34,3.97,0.46,5.17,0.44,2.28,0.36,0.53,0.3
8cb78f3a6c2a08f7,Leah Letson,Nidas,5,3,0,67,145,71,Southpaw,33,3.06,0.41,3.84,0.52,0.51,0.5,0.76,0.0
a3d1d060f9af97fe,Talita Nogueira,Treta,6,0,0,70,145,,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8866c6f509c19089,Ryan Hall,The Wizard,9,2,0,70,145,70,Southpaw,41,2.38,0.5,1.33,0.65,0.22,0.09,0.0,2.2
3dd949593346dbc3,Craig White,The Thundercat,14,9,0,74,170,76,Orthodox,35,1.23,0.4,3.28,0.39,0.0,0.0,0.5,0.8
7c9c6a884be167fe,Jin Soo Son,,9,4,0,66,135,69,Orthodox,32,5.1,0.36,7.63,0.52,1.5,0.25,1.0,0.0
776a58a67665a171,Nad Narimani,Smiler,12,4,0,68,145,70,Orthodox,38,3.33,0.42,3.0,0.58,1.92,0.41,0.7,0.0
29b5791e51e7e832,Mike Dolce,Skull Cracker,5,10,0,71,185,,,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9756095cb76b67c3,Dmitry Poberezhets,,24,5,,75,237,,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8283a4f415e1eb9,Francisco Trinaldo,Massaranduba,28,9,0,69,170,70,Southpaw,47,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5
7a9c1bb08a743d7f,Klayton Mai,,8,3,0,69,125,,,39,1.53,0.42,1.02,0.63,3.83,1.0,0.0,7.7
206a7d47eb62170e,Stoney Hale,The Skuller,5,3,0,72,,,,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ef3663798164adf0,Erick Sanchez,,8,3,0,70,145,,,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc3ec52ef70fc155,Ryan Jimmo,The Big Deal,19,5,0,73,205,73,Orthodox,44,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0
41f90012b86a11bf,Raphael Pessoa,Bebezao,10,2,0,75,262,78,Orthodox,36,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0
7b433309b0fd12aa,Brad Katona,Superman,16,5,0,66,135,64,Orthodox,34,4.81,0.52,4.75,0.5,1.86,0.34,0.61,0.0
26eddcda9d6b2ffe,Paul Rodriguez,,10,9,2,67,155,,Orthodox,50,0.84,1.0,1.68,0.68,0.0,0.0,0.5,0.0
8a56ea383fd26e52,Galore Bofando,,5,3,0,71,170,72,Switch,43,3.63,0.45,3.63,0.54,2.37,1.0,0.5,0.0
ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,Minotauro,34,10,,75,240,77,Orthodox,49,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4
c487223b0289bda9,Hector Aldana,,4,3,0,71,170,72,Orthodox,37,3.59,0.38,5.08,0.59,0.93,1.0,0.0,0.0
9b1e3fb4f8cbd5b7,Ricky Rainey,The Sniper,12,6,0,73,170,77,Switch,42,2.55,0.48,2.62,0.46,0.95,0.18,0.55,0.0
351264d11286d09a,Atsushi Yamamoto,,19,11,3,66,139,,Orthodox,45,1.97,0.39,1.27,0.7,1.12,0.33,1.0,0.0
cecd72feb0d640e3,Coltin Cole,,4,5,0,,185,,,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0978385b2bd9ef9b,Nick Aguirre,Slick,7,2,0,69,135,74,Southpaw,30,0.73,0.33,2.89,0.45,1.16,0.2,0.33,0.6
d38e8c6ae2dfc051,Nazareno Malegarie,El Tigre,28,4,0,68,155,,,39,3.87,0.34,3.27,0.69,1.0,0.33,0.0,0.0
8eb046f83e82bf26,Martin Buday,Badys,16,2,0,76,265,77,Orthodox,34,4.39,0.53,4.49,0.55,0.15,0.2,0.93,0.1
47b9e0e7703a4868,Jorge Masvidal,Gamebred,35,17,0,71,170,74,Orthodox,41,4.05,0.47,3.05,0.64,1.38,0.59,0.72,0.3
db3c4a884d704efe,Gabriel Arges,,0,0,0,,170,,,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17923f676f100e16,Tallison Teixeira,Xicao,9,1,0,79,258,83,Orthodox,26,5.02,0.64,3.86,0.42,2.48,0.3,0.0,0.0
bd58d34e39b7b12a,Ben Rothwell,,39,14,0,76,265,78,Orthodox,44,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4
2f6dc878d653c442,Nick Meregali,,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e023fa2e648ea0f1,Steve Bosse,The Boss,12,2,0,71,205,72,Orthodox,44,5.99,0.52,5.38,0.5,0.92,0.33,1.0,0.0
056c493bbd76a918,Henry Cejudo,Triple C,16,6,0,64,135,64,Orthodox,39,3.83,0.47,3.84,0.57,1.78,0.29,0.72,0.1
f50d95223751e6ca,Russell Doane,,15,8,0,67,135,70,Orthodox,39,1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8
3144121470023e9a,Roman Zentsov,The Russian Hammer,18,12,0,73,230,,Orthodox,52,1.18,0.36,0.53,0.7,1.6,1.0,0.33,3.2
4ab36d70d1b28b58,Christian Lohsen,Hollywood,4,2,0,74,155,77,Southpaw,31,5.27,0.49,6.93,0.44,0.0,0.0,0.0,2.0
2db0c114414d4f06,Karine Gevorgyan,The Princess,3,3,0,64,125,63,,36,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0
e7ec11096eac0282,Adrian Serrano,,56,29,4,68,170,,,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31bb0772f21cabd8,Daniel Lacerda,Miojo,11,6,,66,125,70,Switch,29,3.95,0.45,8.28,0.34,2.32,0.5,0.0,1.2
98aa60cf58071fd6,Kyoji Horiguchi,Karate Kid,36,5,,64,125,63,Orthodox,35,3.77,0.47,2.13,0.63,1.61,0.4,0.61,0.1
9508cc6184cb2450,Eric McConico,,10,4,1,72,185,77,Southpaw,35,2.61,0.43,3.23,0.46,0.0,0.0,0.64,0.0
36877f0e62b25b96,Rodrigo Gracie,,6,2,1,72,183,,Orthodox,50,1.34,0.51,0.86,0.46,1.49,0.5,0.75,0.4
62f3039da2f92a8c,Eduardo Chapolin,,15,2,0,67,125,67,Orthodox,30,2.47,0.4,1.6,0.64,5.0,0.83,0.75,0.0
acd8a53f7c0ce85e,Charles McTorry,,3,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322a56923b396b4d,DaMarques Johnson,Darkness,15,15,0,73,170,75,Orthodox,43,2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7
51d2aaaca56e5b40,Yurij Kiseliov,Playboy,5,4,0,68,185,,Orthodox,49,4.88,0.87,0.0,0.0,0.0,0.0,0.5,0.0
17e97649403ba428,Joshua Van,The Fearless,16,2,0,65,125,65,Orthodox,24,8.84,0.56,6.39,0.57,0.84,0.63,0.81,0.0
8e1f36476ef02a6a,Jennifer Maia,,21,10,1,64,125,64,Orthodox,37,4.35,0.38,4.52,0.55,0.42,0.27,0.58,0.1
97a8f39186f489db,Jeff Hougland,Hellbound,10,6,0,67,135,68,Orthodox,47,1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1
36d811b015635b67,Yuri Panferov,The Russian Polar Bear,9,1,0,73,185,72,Orthodox,29,3.65,0.5,2.55,0.6,2.64,0.57,0.36,0.0
c278e8843b8abfec,Charon Spain,,14,26,0,69,155,,,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213330f082f82d5,Derrick Burnsed,,1,0,3,,155,,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c9d00968f818270,Hakeem Dawodu,Mean,13,4,1,68,145,73,Orthodox,34,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0
a049aa06508b9c7b,Brandon Saling,White Steel,8,6,0,70,170,,,40,2.88,0.4,6.08,0.2,0.0,0.0,0.57,0.0
02f484417a6fa69d,Uran Satybaldiev,Gorilla,9,1,0,76,205,79,Orthodox,31,2.14,0.25,3.66,0.44,0.0,0.0,0.5,1.7
68c11c27d4d56572,Dominique Steele,Non-Stop Action-Packed,14,9,0,70,170,74,Orthodox,38,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0.0
7929be8290289a47,Igor Vovchanchyn,Ice Cold,55,10,,68,205,,Orthodox,52,1.59,0.49,0.97,0.63,1.19,0.66,0.5,0.5
263ebd4a669e1e98,Fabiano Iha,,9,5,0,68,155,,Orthodox,55,1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9
d632d156c0549e07,Nissen Osterneck,,12,4,0,74,185,,Orthodox,44,3.15,0.58,2.9,0.41,0.63,0.12,0.42,1.3
